aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000008555,F008555,Jharkhand,JDist28,3.87,Pulses,Canal,Sandy
100000008556,F008556,Mizoram,MDist116,2.11,Paddy,Borewell,Sandy
100000008557,F008557,Andaman & Nicobar,A&NDist149,1.37,Paddy,Borewell,Loam
100000008558,F008558,Arunachal Pradesh,APDist61,10.16,Millet,Rainfed,Loam
100000008559,F008559,Jammu & Kashmir,J&KDist123,1.69,Apple,Borewell,Loam
100000008560,F008560,Madhya Pradesh,MPDist37,4.62,Maize,Borewell,Sandy
100000008561,F008561,Goa,GDist134,1.32,Paddy,Borewell,Sandy
100000008562,F008562,Tripura,TDist63,3.21,Paddy,Canal,Clay
100000008563,F008563,Andaman & Nicobar,A&NDist78,3.83,Coconut,Borewell,Loam
100000008564,F008564,Delhi,DDist95,2.15,Paddy,Borewell,Loam
100000008565,F008565,Meghalaya,MDist124,0.28,Paddy,Canal,Clay
100000008566,F008566,Telangana,TDist51,1.85,Maize,Canal,Loam
100000008567,F008567,Sikkim,SDist92,4.88,Paddy,Rainfed,Loam
100000008568,F008568,Sikkim,SDist122,2.78,Potato,Rainfed,Clay
100000008569,F008569,Tamil Nadu,TNDist144,2.6,Cotton,Canal,Loam
100000008570,F008570,Jammu & Kashmir,J&KDist138,0.46,Paddy,Borewell,Loam
100000008571,F008571,Uttarakhand,UDist36,1.02,Rice,Borewell,Sandy
100000008572,F008572,Delhi,DDist50,2.53,Vegetables,Rainfed,Clay
100000008573,F008573,Odisha,ODist67,2.53,Paddy,Canal,Clay
100000008574,F008574,Mizoram,MDist44,4.81,Maize,Borewell,Loam
100000008575,F008575,Chhattisgarh,CDist51,1.62,Soybean,Canal,Clay
100000008576,F008576,Andaman & Nicobar,A&NDist120,2.52,Coconut,Borewell,Loam
100000008577,F008577,Uttar Pradesh,UPDist144,1.85,Wheat,Borewell,Sandy
100000008578,F008578,Telangana,TDist120,0.83,Maize,Canal,Sandy
100000008579,F008579,Telangana,TDist105,0.3,Maize,Canal,Loam
100000008580,F008580,West Bengal,WBDist78,2.57,Maize,Borewell,Clay
100000008581,F008581,Andaman & Nicobar,A&NDist134,2.09,Paddy,Canal,Clay
100000008582,F008582,Arunachal Pradesh,APDist36,1.11,Paddy,Borewell,Loam
100000008583,F008583,Tripura,TDist62,0.5,Maize,Rainfed,Loam
100000008584,F008584,Rajasthan,RDist35,3.02,Cotton,Canal,Sandy
100000008585,F008585,Tripura,TDist47,1.47,Paddy,Rainfed,Clay
100000008586,F008586,Delhi,DDist38,2.84,Paddy,Rainfed,Loam
100000008587,F008587,Telangana,TDist43,8.09,Paddy,Rainfed,Loam
100000008588,F008588,Uttar Pradesh,UPDist84,0.33,Wheat,Borewell,Sandy
100000008589,F008589,West Bengal,WBDist36,1.04,Jute,Rainfed,Sandy
100000008590,F008590,Madhya Pradesh,MPDist13,1.54,Soybean,Canal,Loam
100000008591,F008591,Goa,GDist119,5.83,Cashew,Borewell,Loam
100000008592,F008592,Karnataka,KDist58,0.49,Maize,Borewell,Loam
100000008593,F008593,Himachal Pradesh,HPDist138,8.57,Maize,Borewell,Clay
100000008594,F008594,Uttar Pradesh,UPDist110,2.03,Wheat,Borewell,Clay
100000008595,F008595,Himachal Pradesh,HPDist97,1.69,Paddy,Borewell,Sandy
100000008596,F008596,Manipur,MDist54,1.56,Paddy,Rainfed,Clay
100000008597,F008597,Chandigarh,CDist57,1.29,Wheat,Borewell,Sandy
100000008598,F008598,Ladakh,LDist51,4.21,Barley,Canal,Sandy
100000008599,F008599,Chhattisgarh,CDist60,0.78,Maize,Canal,Loam
100000008600,F008600,Maharashtra,MDist150,2.4,Maize,Borewell,Sandy
100000008601,F008601,Delhi,DDist136,1.34,Paddy,Rainfed,Sandy
100000008602,F008602,Sikkim,SDist20,0.99,Potato,Borewell,Loam
100000008603,F008603,Manipur,MDist5,14.42,Paddy,Borewell,Sandy
100000008604,F008604,Arunachal Pradesh,APDist3,2.55,Paddy,Borewell,Clay
100000008605,F008605,Goa,GDist49,2.98,Cashew,Rainfed,Loam
100000008606,F008606,Himachal Pradesh,HPDist130,4.53,Maize,Borewell,Sandy
100000008607,F008607,Punjab,PDist14,0.58,Wheat,Canal,Clay
100000008608,F008608,Bihar,BDist73,7.4,Maize,Rainfed,Sandy
100000008609,F008609,Uttarakhand,UDist127,0.24,Rice,Canal,Loam
100000008610,F008610,Punjab,PDist112,0.99,Paddy,Borewell,Clay
100000008611,F008611,Delhi,DDist100,1.26,Paddy,Borewell,Clay
100000008612,F008612,Puducherry,PDist27,2.9,Paddy,Rainfed,Loam
100000008613,F008613,Arunachal Pradesh,APDist52,2.17,Paddy,Borewell,Sandy
100000008614,F008614,Puducherry,PDist106,1.59,Sugarcane,Rainfed,Clay
100000008615,F008615,Uttar Pradesh,UPDist116,1.8,Sugarcane,Rainfed,Loam
100000008616,F008616,Rajasthan,RDist139,0.83,Wheat,Borewell,Loam
100000008617,F008617,Andhra Pradesh,APDist5,0.55,Maize,Canal,Loam
100000008618,F008618,Nagaland,NDist145,3.26,Maize,Rainfed,Sandy
100000008619,F008619,Sikkim,SDist108,3.17,Paddy,Borewell,Sandy
100000008620,F008620,Jharkhand,JDist147,6.47,Maize,Borewell,Clay
100000008621,F008621,Meghalaya,MDist48,0.97,Millet,Borewell,Clay
100000008622,F008622,Mizoram,MDist81,3.17,Maize,Borewell,Clay
100000008623,F008623,Puducherry,PDist96,1.45,Sugarcane,Rainfed,Loam
100000008624,F008624,Tripura,TDist144,4.72,Paddy,Rainfed,Loam
100000008625,F008625,Chandigarh,CDist27,4.13,Vegetables,Canal,Sandy
100000008626,F008626,Puducherry,PDist36,2.16,Paddy,Borewell,Loam
100000008627,F008627,Chandigarh,CDist10,1.39,Wheat,Canal,Sandy
100000008628,F008628,Jharkhand,JDist133,3.93,Maize,Borewell,Sandy
100000008629,F008629,Arunachal Pradesh,APDist45,3.06,Millet,Canal,Sandy
100000008630,F008630,Rajasthan,RDist130,1.05,Bajra,Borewell,Sandy
100000008631,F008631,Sikkim,SDist32,0.63,Paddy,Rainfed,Loam
100000008632,F008632,Jammu & Kashmir,J&KDist122,1.45,Paddy,Borewell,Loam
100000008633,F008633,Nagaland,NDist136,6.12,Paddy,Borewell,Loam
100000008634,F008634,Odisha,ODist78,4.56,Groundnut,Borewell,Loam
100000008635,F008635,Telangana,TDist76,0.75,Cotton,Rainfed,Sandy
100000008636,F008636,Mizoram,MDist86,0.72,Maize,Canal,Clay
100000008637,F008637,Chhattisgarh,CDist59,5.05,Soybean,Canal,Sandy
100000008638,F008638,Jharkhand,JDist11,0.73,Paddy,Rainfed,Sandy
100000008639,F008639,Punjab,PDist125,2.74,Wheat,Rainfed,Clay
100000008640,F008640,Himachal Pradesh,HPDist75,1.11,Paddy,Borewell,Clay
100000008641,F008641,Bihar,BDist74,6.64,Wheat,Rainfed,Clay
100000008642,F008642,Odisha,ODist36,0.98,Groundnut,Rainfed,Loam
100000008643,F008643,Mizoram,MDist111,4.55,Paddy,Rainfed,Sandy
100000008644,F008644,Odisha,ODist83,2.11,Groundnut,Canal,Sandy
100000008645,F008645,Puducherry,PDist128,2.23,Sugarcane,Canal,Sandy
100000008646,F008646,Tamil Nadu,TNDist54,0.38,Cotton,Rainfed,Loam
100000008647,F008647,Goa,GDist144,0.31,Cashew,Borewell,Clay
100000008648,F008648,Himachal Pradesh,HPDist121,1.53,Maize,Rainfed,Clay
100000008649,F008649,Himachal Pradesh,HPDist24,2.22,Paddy,Canal,Sandy
100000008650,F008650,Rajasthan,RDist56,0.74,Cotton,Borewell,Clay
100000008651,F008651,West Bengal,WBDist69,0.76,Paddy,Borewell,Sandy
100000008652,F008652,Jammu & Kashmir,J&KDist150,2.86,Paddy,Rainfed,Loam
100000008653,F008653,Puducherry,PDist57,2.86,Sugarcane,Borewell,Clay
100000008654,F008654,Uttar Pradesh,UPDist70,1.63,Wheat,Canal,Clay
100000008655,F008655,Puducherry,PDist20,3.4,Paddy,Borewell,Sandy
100000008656,F008656,Mizoram,MDist117,0.71,Maize,Canal,Sandy
100000008657,F008657,Jammu & Kashmir,J&KDist65,1.37,Apple,Rainfed,Clay
100000008658,F008658,Arunachal Pradesh,APDist119,6.81,Millet,Rainfed,Loam
100000008659,F008659,Uttar Pradesh,UPDist31,1.92,Sugarcane,Canal,Sandy
100000008660,F008660,Chandigarh,CDist103,2.02,Vegetables,Borewell,Sandy
100000008661,F008661,Chhattisgarh,CDist42,11.53,Maize,Canal,Loam
100000008662,F008662,Karnataka,KDist68,0.59,Sugarcane,Rainfed,Loam
100000008663,F008663,Puducherry,PDist125,3.45,Paddy,Borewell,Clay
100000008664,F008664,Meghalaya,MDist105,6.9,Paddy,Canal,Sandy
100000008665,F008665,Meghalaya,MDist140,1.41,Paddy,Rainfed,Clay
100000008666,F008666,Karnataka,KDist106,3.62,Sugarcane,Rainfed,Loam
100000008667,F008667,Meghalaya,MDist96,0.83,Paddy,Borewell,Sandy
100000008668,F008668,Punjab,PDist19,1.05,Wheat,Borewell,Sandy
100000008669,F008669,Uttarakhand,UDist125,2.48,Rice,Borewell,Loam
100000008670,F008670,Maharashtra,MDist124,3.45,Cotton,Rainfed,Clay
100000008671,F008671,Mizoram,MDist90,4.47,Paddy,Canal,Sandy
100000008672,F008672,Chandigarh,CDist140,6.4,Wheat,Borewell,Sandy
100000008673,F008673,Andhra Pradesh,APDist96,1.73,Groundnut,Canal,Loam
100000008674,F008674,Mizoram,MDist56,4.73,Maize,Borewell,Clay
100000008675,F008675,Kerala,KDist37,1.39,Rubber,Borewell,Clay
100000008676,F008676,Himachal Pradesh,HPDist48,3.75,Maize,Canal,Clay
100000008677,F008677,Jharkhand,JDist118,2.15,Pulses,Canal,Loam
100000008678,F008678,Tamil Nadu,TNDist92,2.6,Cotton,Canal,Loam
100000008679,F008679,Chandigarh,CDist135,2.56,Vegetables,Borewell,Loam
100000008680,F008680,Gujarat,GDist26,0.5,Groundnut,Canal,Loam
100000008681,F008681,Uttarakhand,UDist64,0.74,Wheat,Rainfed,Clay
100000008682,F008682,Meghalaya,MDist131,1.98,Millet,Borewell,Sandy
100000008683,F008683,Karnataka,KDist121,0.47,Maize,Borewell,Clay
100000008684,F008684,Puducherry,PDist130,3.54,Sugarcane,Borewell,Sandy
100000008685,F008685,Rajasthan,RDist14,3.66,Bajra,Rainfed,Loam
100000008686,F008686,Mizoram,MDist89,2.37,Maize,Borewell,Loam
100000008687,F008687,Punjab,PDist24,0.74,Paddy,Borewell,Loam
100000008688,F008688,Kerala,KDist67,5.5,Rubber,Canal,Sandy
100000008689,F008689,Haryana,HDist82,9.3,Cotton,Canal,Clay
100000008690,F008690,Gujarat,GDist55,2.05,Groundnut,Borewell,Sandy
100000008691,F008691,Goa,GDist4,2.74,Cashew,Rainfed,Loam
100000008692,F008692,Uttarakhand,UDist77,2.14,Rice,Borewell,Sandy
100000008693,F008693,Manipur,MDist14,2.79,Maize,Rainfed,Clay
100000008694,F008694,Uttarakhand,UDist87,1.66,Wheat,Canal,Clay
100000008695,F008695,Punjab,PDist2,1.77,Paddy,Borewell,Loam
100000008696,F008696,Telangana,TDist67,3.76,Paddy,Borewell,Clay
100000008697,F008697,Andhra Pradesh,APDist47,11.9,Groundnut,Rainfed,Clay
100000008698,F008698,West Bengal,WBDist106,0.59,Paddy,Rainfed,Sandy
100000008699,F008699,Ladakh,LDist116,1.68,Barley,Canal,Clay
100000008700,F008700,Punjab,PDist99,0.71,Wheat,Borewell,Clay
100000008701,F008701,Delhi,DDist77,6.51,Paddy,Canal,Loam
100000008702,F008702,Jammu & Kashmir,J&KDist114,1.14,Apple,Canal,Sandy
100000008703,F008703,Goa,GDist92,0.57,Paddy,Borewell,Loam
100000008704,F008704,Jharkhand,JDist117,3.04,Paddy,Rainfed,Clay
100000008705,F008705,Haryana,HDist75,7.36,Cotton,Borewell,Sandy
100000008706,F008706,Meghalaya,MDist98,3.1,Millet,Borewell,Clay
100000008707,F008707,Bihar,BDist15,2.15,Wheat,Borewell,Loam
100000008708,F008708,Jammu & Kashmir,J&KDist106,2.53,Apple,Rainfed,Loam
100000008709,F008709,Uttarakhand,UDist52,5.65,Wheat,Borewell,Clay
100000008710,F008710,Andhra Pradesh,APDist111,0.91,Groundnut,Borewell,Loam
100000008711,F008711,Chandigarh,CDist112,1.67,Vegetables,Rainfed,Clay
100000008712,F008712,Goa,GDist112,1.27,Paddy,Rainfed,Clay
100000008713,F008713,Telangana,TDist130,0.72,Maize,Canal,Sandy
100000008714,F008714,Mizoram,MDist131,1.4,Paddy,Rainfed,Clay
100000008715,F008715,Assam,ADist18,4.42,Paddy,Borewell,Clay
100000008716,F008716,West Bengal,WBDist32,2.87,Maize,Canal,Sandy
100000008717,F008717,Mizoram,MDist57,3.05,Maize,Borewell,Sandy
100000008718,F008718,West Bengal,WBDist115,2.05,Paddy,Rainfed,Loam
100000008719,F008719,Chandigarh,CDist11,2.77,Wheat,Rainfed,Loam
100000008720,F008720,West Bengal,WBDist96,0.96,Maize,Canal,Clay
100000008721,F008721,Maharashtra,MDist45,1.42,Soybean,Rainfed,Loam
100000008722,F008722,Ladakh,LDist114,2.12,Potato,Canal,Sandy
100000008723,F008723,Rajasthan,RDist97,2.28,Bajra,Rainfed,Loam
100000008724,F008724,Assam,ADist139,2.35,Paddy,Borewell,Clay
100000008725,F008725,Andaman & Nicobar,A&NDist17,1.63,Coconut,Borewell,Loam
100000008726,F008726,Meghalaya,MDist102,1.35,Millet,Borewell,Loam
100000008727,F008727,West Bengal,WBDist128,22.79,Jute,Canal,Clay
100000008728,F008728,Sikkim,SDist116,3.76,Potato,Rainfed,Loam
100000008729,F008729,Kerala,KDist97,2.54,Paddy,Canal,Loam
100000008730,F008730,Jammu & Kashmir,J&KDist19,1.51,Apple,Borewell,Sandy
100000008731,F008731,Madhya Pradesh,MPDist81,1.27,Soybean,Rainfed,Loam
100000008732,F008732,Bihar,BDist113,1.64,Wheat,Rainfed,Loam
100000008733,F008733,Uttar Pradesh,UPDist149,2.3,Wheat,Borewell,Loam
100000008734,F008734,Nagaland,NDist119,0.4,Maize,Rainfed,Sandy
100000008735,F008735,Himachal Pradesh,HPDist142,0.52,Paddy,Borewell,Clay
100000008736,F008736,Delhi,DDist43,1.09,Vegetables,Borewell,Clay
100000008737,F008737,Madhya Pradesh,MPDist98,2.15,Soybean,Rainfed,Loam
100000008738,F008738,Uttarakhand,UDist89,1.5,Wheat,Borewell,Clay
100000008739,F008739,Sikkim,SDist94,5.94,Potato,Borewell,Loam
100000008740,F008740,Telangana,TDist14,0.56,Cotton,Rainfed,Sandy
100000008741,F008741,Uttarakhand,UDist123,1.0,Wheat,Canal,Clay
100000008742,F008742,Kerala,KDist55,6.15,Rubber,Borewell,Clay
100000008743,F008743,Assam,ADist60,2.02,Paddy,Rainfed,Clay
100000008744,F008744,Puducherry,PDist128,3.7,Paddy,Rainfed,Loam
100000008745,F008745,Andaman & Nicobar,A&NDist2,9.4,Paddy,Borewell,Loam
100000008746,F008746,Haryana,HDist48,1.05,Paddy,Borewell,Clay
100000008747,F008747,Gujarat,GDist116,1.68,Cotton,Borewell,Sandy
100000008748,F008748,Goa,GDist94,1.47,Cashew,Rainfed,Loam
100000008749,F008749,Andhra Pradesh,APDist15,0.38,Groundnut,Rainfed,Clay
100000008750,F008750,Rajasthan,RDist68,1.42,Bajra,Canal,Clay
100000008751,F008751,Madhya Pradesh,MPDist22,3.69,Maize,Borewell,Loam
100000008752,F008752,Kerala,KDist52,2.81,Rubber,Borewell,Loam
100000008753,F008753,Meghalaya,MDist109,2.99,Paddy,Borewell,Sandy
100000008754,F008754,Andhra Pradesh,APDist59,1.35,Maize,Canal,Clay
100000008755,F008755,Andhra Pradesh,APDist143,1.08,Groundnut,Rainfed,Loam
100000008756,F008756,Andhra Pradesh,APDist51,5.03,Groundnut,Canal,Clay
100000008757,F008757,Odisha,ODist117,1.22,Paddy,Rainfed,Clay
100000008758,F008758,Assam,ADist103,2.31,Paddy,Canal,Sandy
100000008759,F008759,Goa,GDist81,2.08,Paddy,Borewell,Clay
100000008760,F008760,Bihar,BDist29,5.87,Paddy,Borewell,Sandy
100000008761,F008761,Uttar Pradesh,UPDist74,3.96,Wheat,Rainfed,Sandy
100000008762,F008762,Tamil Nadu,TNDist62,0.65,Cotton,Canal,Loam
100000008763,F008763,Andhra Pradesh,APDist44,0.7,Paddy,Borewell,Sandy
100000008764,F008764,Delhi,DDist116,2.9,Vegetables,Rainfed,Clay
100000008765,F008765,Himachal Pradesh,HPDist126,1.73,Maize,Canal,Loam
100000008766,F008766,Sikkim,SDist68,1.27,Paddy,Rainfed,Loam
100000008767,F008767,Andhra Pradesh,APDist92,4.11,Groundnut,Borewell,Clay
100000008768,F008768,Tripura,TDist114,2.12,Maize,Borewell,Sandy
100000008769,F008769,Chhattisgarh,CDist144,1.9,Paddy,Rainfed,Loam
100000008770,F008770,Odisha,ODist33,3.4,Groundnut,Rainfed,Loam
100000008771,F008771,Goa,GDist75,1.35,Paddy,Rainfed,Loam
100000008772,F008772,Karnataka,KDist1,6.39,Paddy,Borewell,Loam
100000008773,F008773,Sikkim,SDist13,0.97,Potato,Canal,Loam
100000008774,F008774,Arunachal Pradesh,APDist2,3.08,Paddy,Borewell,Clay
100000008775,F008775,West Bengal,WBDist73,5.74,Jute,Borewell,Sandy
100000008776,F008776,Punjab,PDist108,0.61,Wheat,Canal,Loam
100000008777,F008777,Himachal Pradesh,HPDist98,1.38,Paddy,Borewell,Loam
100000008778,F008778,Manipur,MDist125,4.54,Paddy,Borewell,Clay
100000008779,F008779,Mizoram,MDist128,4.6,Paddy,Borewell,Sandy
100000008780,F008780,Telangana,TDist8,1.59,Maize,Rainfed,Loam
100000008781,F008781,Gujarat,GDist95,1.01,Groundnut,Canal,Clay
100000008782,F008782,Meghalaya,MDist48,3.91,Paddy,Rainfed,Clay
100000008783,F008783,Odisha,ODist130,4.7,Paddy,Rainfed,Sandy
100000008784,F008784,Telangana,TDist18,0.72,Maize,Borewell,Loam
100000008785,F008785,Jharkhand,JDist93,0.7,Paddy,Borewell,Clay
100000008786,F008786,Goa,GDist49,2.18,Cashew,Canal,Clay
100000008787,F008787,Himachal Pradesh,HPDist141,3.01,Apple,Canal,Loam
100000008788,F008788,Andaman & Nicobar,A&NDist35,1.43,Paddy,Borewell,Loam
100000008789,F008789,Chhattisgarh,CDist100,3.14,Maize,Canal,Loam
100000008790,F008790,Maharashtra,MDist86,1.03,Soybean,Borewell,Sandy
100000008791,F008791,Telangana,TDist59,0.34,Maize,Borewell,Clay
100000008792,F008792,Sikkim,SDist76,1.3,Potato,Rainfed,Clay
100000008793,F008793,Jammu & Kashmir,J&KDist72,1.92,Paddy,Canal,Clay
100000008794,F008794,Tripura,TDist74,1.46,Paddy,Borewell,Clay
100000008795,F008795,Odisha,ODist17,0.72,Groundnut,Canal,Clay
100000008796,F008796,Karnataka,KDist115,0.43,Sugarcane,Borewell,Sandy
100000008797,F008797,Chhattisgarh,CDist50,1.21,Paddy,Borewell,Clay
100000008798,F008798,Jharkhand,JDist5,3.74,Maize,Rainfed,Clay
100000008799,F008799,Bihar,BDist80,4.98,Wheat,Canal,Loam
100000008800,F008800,Tripura,TDist37,4.71,Maize,Borewell,Loam
100000008801,F008801,Uttarakhand,UDist31,0.95,Rice,Rainfed,Loam
100000008802,F008802,Ladakh,LDist106,0.72,Barley,Rainfed,Sandy
100000008803,F008803,West Bengal,WBDist83,2.71,Maize,Rainfed,Loam
100000008804,F008804,West Bengal,WBDist58,3.03,Jute,Borewell,Clay
100000008805,F008805,Delhi,DDist29,2.51,Paddy,Rainfed,Sandy
100000008806,F008806,Goa,GDist5,0.36,Cashew,Borewell,Sandy
100000008807,F008807,West Bengal,WBDist40,0.91,Paddy,Borewell,Sandy
100000008808,F008808,Uttarakhand,UDist107,1.78,Wheat,Rainfed,Loam
100000008809,F008809,Chhattisgarh,CDist35,2.69,Maize,Rainfed,Loam
100000008810,F008810,Assam,ADist79,3.37,Paddy,Rainfed,Sandy
100000008811,F008811,Rajasthan,RDist37,2.05,Cotton,Borewell,Sandy
100000008812,F008812,Nagaland,NDist74,2.37,Maize,Rainfed,Loam
100000008813,F008813,Goa,GDist88,1.95,Cashew,Borewell,Clay
100000008814,F008814,Haryana,HDist135,3.15,Paddy,Borewell,Loam
100000008815,F008815,Tripura,TDist20,2.34,Paddy,Rainfed,Clay
100000008816,F008816,Telangana,TDist140,1.92,Cotton,Rainfed,Sandy
100000008817,F008817,Madhya Pradesh,MPDist35,1.47,Soybean,Borewell,Sandy
100000008818,F008818,Delhi,DDist123,1.94,Vegetables,Borewell,Clay
100000008819,F008819,Uttar Pradesh,UPDist12,2.68,Paddy,Borewell,Clay
100000008820,F008820,Meghalaya,MDist118,2.26,Paddy,Borewell,Loam
100000008821,F008821,Jharkhand,JDist74,2.47,Pulses,Borewell,Sandy
100000008822,F008822,Rajasthan,RDist124,5.33,Cotton,Borewell,Loam
100000008823,F008823,Karnataka,KDist148,2.25,Ragi,Canal,Clay
100000008824,F008824,Nagaland,NDist126,1.08,Paddy,Rainfed,Clay
100000008825,F008825,Haryana,HDist103,3.69,Paddy,Rainfed,Clay
100000008826,F008826,Goa,GDist99,0.61,Cashew,Borewell,Sandy
100000008827,F008827,Sikkim,SDist107,0.77,Paddy,Borewell,Clay
100000008828,F008828,Karnataka,KDist44,2.38,Paddy,Borewell,Sandy
100000008829,F008829,Chhattisgarh,CDist60,2.75,Soybean,Rainfed,Loam
100000008830,F008830,Tamil Nadu,TNDist126,0.67,Sugarcane,Rainfed,Loam
100000008831,F008831,Bihar,BDist53,1.34,Maize,Rainfed,Clay
100000008832,F008832,Arunachal Pradesh,APDist58,1.12,Millet,Canal,Sandy
100000008833,F008833,Ladakh,LDist103,1.23,Barley,Borewell,Sandy
100000008834,F008834,Delhi,DDist82,3.88,Vegetables,Borewell,Loam
100000008835,F008835,Ladakh,LDist150,3.21,Potato,Borewell,Sandy
100000008836,F008836,Jharkhand,JDist126,1.79,Maize,Borewell,Clay
100000008837,F008837,Nagaland,NDist68,1.18,Paddy,Rainfed,Sandy
100000008838,F008838,Punjab,PDist34,0.62,Paddy,Rainfed,Loam
100000008839,F008839,Rajasthan,RDist59,5.68,Cotton,Borewell,Loam
100000008840,F008840,Jammu & Kashmir,J&KDist123,2.93,Paddy,Borewell,Loam
100000008841,F008841,Chandigarh,CDist102,1.04,Wheat,Borewell,Loam
100000008842,F008842,Maharashtra,MDist119,3.24,Cotton,Borewell,Sandy
100000008843,F008843,Uttar Pradesh,UPDist112,1.72,Wheat,Borewell,Sandy
100000008844,F008844,Bihar,BDist47,1.45,Maize,Rainfed,Loam
100000008845,F008845,Bihar,BDist30,2.58,Paddy,Canal,Loam
100000008846,F008846,Tripura,TDist134,1.01,Maize,Canal,Sandy
100000008847,F008847,Manipur,MDist4,1.38,Maize,Rainfed,Sandy
100000008848,F008848,West Bengal,WBDist38,2.01,Paddy,Borewell,Loam
100000008849,F008849,Maharashtra,MDist35,1.22,Maize,Borewell,Loam
100000008850,F008850,Jammu & Kashmir,J&KDist140,3.11,Paddy,Borewell,Loam
100000008851,F008851,Delhi,DDist128,8.13,Vegetables,Borewell,Clay
100000008852,F008852,Uttar Pradesh,UPDist49,1.0,Paddy,Rainfed,Clay
100000008853,F008853,Andhra Pradesh,APDist11,0.48,Groundnut,Borewell,Sandy
100000008854,F008854,Uttar Pradesh,UPDist97,0.37,Sugarcane,Borewell,Sandy
100000008855,F008855,Tamil Nadu,TNDist5,1.62,Sugarcane,Canal,Sandy
100000008856,F008856,West Bengal,WBDist135,1.07,Jute,Canal,Sandy
100000008857,F008857,Chhattisgarh,CDist91,2.15,Soybean,Canal,Clay
100000008858,F008858,Maharashtra,MDist95,2.03,Cotton,Rainfed,Loam
100000008859,F008859,Madhya Pradesh,MPDist85,0.51,Soybean,Canal,Sandy
100000008860,F008860,Uttar Pradesh,UPDist56,0.43,Wheat,Borewell,Loam
100000008861,F008861,Delhi,DDist123,2.31,Paddy,Borewell,Sandy
100000008862,F008862,Chandigarh,CDist94,2.03,Wheat,Rainfed,Clay
100000008863,F008863,Jharkhand,JDist48,1.3,Maize,Rainfed,Sandy
100000008864,F008864,Rajasthan,RDist62,0.48,Cotton,Borewell,Sandy
100000008865,F008865,Rajasthan,RDist48,2.66,Cotton,Canal,Loam
100000008866,F008866,Nagaland,NDist91,5.04,Maize,Canal,Clay
100000008867,F008867,Chhattisgarh,CDist57,2.28,Paddy,Rainfed,Sandy
100000008868,F008868,Chandigarh,CDist89,0.92,Wheat,Borewell,Loam
100000008869,F008869,Himachal Pradesh,HPDist52,1.89,Apple,Borewell,Sandy
100000008870,F008870,Kerala,KDist22,0.61,Rubber,Borewell,Clay
100000008871,F008871,Mizoram,MDist84,4.25,Paddy,Borewell,Loam
100000008872,F008872,Chandigarh,CDist44,1.95,Vegetables,Rainfed,Loam
100000008873,F008873,Uttar Pradesh,UPDist96,0.44,Wheat,Canal,Clay
100000008874,F008874,Haryana,HDist93,1.43,Paddy,Rainfed,Loam
100000008875,F008875,Rajasthan,RDist16,2.64,Wheat,Canal,Loam
100000008876,F008876,Meghalaya,MDist122,1.4,Millet,Canal,Sandy
100000008877,F008877,Madhya Pradesh,MPDist124,1.46,Soybean,Rainfed,Loam
100000008878,F008878,Madhya Pradesh,MPDist137,0.68,Soybean,Rainfed,Loam
100000008879,F008879,Arunachal Pradesh,APDist16,2.87,Millet,Canal,Sandy
100000008880,F008880,Karnataka,KDist51,1.08,Paddy,Rainfed,Sandy
100000008881,F008881,Haryana,HDist63,0.32,Wheat,Borewell,Loam
100000008882,F008882,Tamil Nadu,TNDist1,1.35,Sugarcane,Rainfed,Clay
100000008883,F008883,Gujarat,GDist107,3.99,Cotton,Rainfed,Sandy
100000008884,F008884,Assam,ADist82,1.34,Paddy,Borewell,Loam
100000008885,F008885,Chhattisgarh,CDist74,7.32,Paddy,Borewell,Sandy
100000008886,F008886,Uttar Pradesh,UPDist43,2.57,Paddy,Borewell,Loam
100000008887,F008887,Arunachal Pradesh,APDist21,2.39,Millet,Borewell,Sandy
100000008888,F008888,Delhi,DDist77,1.64,Paddy,Canal,Sandy
100000008889,F008889,Jammu & Kashmir,J&KDist12,1.73,Paddy,Borewell,Clay
100000008890,F008890,Chhattisgarh,CDist10,1.48,Maize,Borewell,Loam
100000008891,F008891,Kerala,KDist72,1.43,Paddy,Rainfed,Loam
100000008892,F008892,Puducherry,PDist92,2.79,Paddy,Canal,Sandy
100000008893,F008893,Puducherry,PDist143,0.86,Sugarcane,Borewell,Loam
100000008894,F008894,Meghalaya,MDist41,0.77,Paddy,Rainfed,Loam
100000008895,F008895,Himachal Pradesh,HPDist40,0.74,Apple,Rainfed,Sandy
100000008896,F008896,Odisha,ODist4,9.36,Groundnut,Borewell,Clay
100000008897,F008897,Meghalaya,MDist32,2.79,Millet,Rainfed,Sandy
100000008898,F008898,Rajasthan,RDist62,2.32,Cotton,Rainfed,Loam
100000008899,F008899,Meghalaya,MDist72,0.78,Paddy,Rainfed,Loam
100000008900,F008900,Arunachal Pradesh,APDist86,3.0,Millet,Borewell,Sandy
100000008901,F008901,Chandigarh,CDist49,1.66,Vegetables,Borewell,Clay
100000008902,F008902,Manipur,MDist83,2.16,Paddy,Borewell,Clay
100000008903,F008903,Maharashtra,MDist82,0.83,Sugarcane,Rainfed,Sandy
100000008904,F008904,Delhi,DDist54,2.07,Paddy,Rainfed,Loam
100000008905,F008905,Jharkhand,JDist12,1.3,Paddy,Borewell,Clay
100000008906,F008906,Himachal Pradesh,HPDist101,0.99,Paddy,Rainfed,Clay
